Cluster	ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	geneSymbol
Ko_Oe_Beta2	MF	GO:0005172	vascular endothelial growth factor receptor binding	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Vegfa/Cd2ap/Ccdc88a	3	Vegfa/Cd2ap/Ccdc88a
Ko_Oe_Beta2	BP	GO:0006825	copper ion transport	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Atox1/Fkbp4/Atp7a	3	Atox1/Fkbp4/Atp7a
Ko_Oe_Beta2	BP	GO:0007512	adult heart development	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Mnat1/Chd7/Asxl2	3	Mnat1/Chd7/Asxl2
Ko_Oe_Beta2	BP	GO:0008212	mineralocorticoid metabolic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Kcnma1/Scnn1b/Wnt4	3	Kcnma1/Scnn1b/Wnt4
Ko_Oe_Beta2	BP	GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Nme1/Nme2/Uck2	3	Nme1/Nme2/Uck2
Ko_Oe_Beta2	BP	GO:0010715	regulation of extracellular matrix disassembly	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Clasp1/Cst3/Clasp2	3	Clasp1/Cst3/Clasp2
Ko_Oe_Beta2	BP	GO:0016078	tRNA catabolic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Exosc10/Mettl1/Zcchc7	3	Exosc10/Mettl1/Zcchc7
Ko_Oe_Beta2	MF	GO:0016661	oxidoreductase activity, acting on other nitrogenous compounds as donors	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Cyb5b/Gphn/Cyb5r3	3	Cyb5b/Gphn/Cyb5r3
Ko_Oe_Beta2	BP	GO:0019184	nonribosomal peptide biosynthetic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Gclc/Gclm/Eif2ak3	3	Gclc/Gclm/Eif2ak3
Ko_Oe_Beta2	BP	GO:0019377	glycolipid catabolic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Psap/Hexa/Naga	3	Psap/Hexa/Naga
Ko_Oe_Beta2	BP	GO:0021924	cell proliferation in external granule layer	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rora/Atf5/Rere	3	Rora/Atf5/Rere
Ko_Oe_Beta2	BP	GO:0021930	cerebellar granule cell precursor proliferation	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rora/Atf5/Rere	3	Rora/Atf5/Rere
Ko_Oe_Beta2	BP	GO:0032488	Cdc42 protein signal transduction	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rhobtb1/Cdc42/Abca1	3	Rhobtb1/Cdc42/Abca1
Ko_Oe_Beta2	BP	GO:0032688	negative regulation of interferon-beta production	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Crebbp/Yy1/Ppm1b	3	Crebbp/Yy1/Ppm1b
Ko_Oe_Beta2	BP	GO:0035269	protein O-linked mannosylation	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Large1/Tmtc2/Dpm1	3	Large1/Tmtc2/Dpm1
Ko_Oe_Beta2	BP	GO:0035733	hepatic stellate cell activation	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Gclc/Gsk3b/Rian	3	Gclc/Gsk3b/Rian
Ko_Oe_Beta2	CC	GO:0042599	lamellar body	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Lamp1/Rab7/Rab14	3	Lamp1/Rab7/Rab14
Ko_Oe_Beta2	BP	GO:0042640	anagen	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Myo5a/Ctnnb1/Psen1	3	Myo5a/Ctnnb1/Psen1
Ko_Oe_Beta2	CC	GO:0043220	Schmidt-Lanterman incisure	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Cdh1/Pard3/Pten	3	Cdh1/Pard3/Pten
Ko_Oe_Beta2	BP	GO:0043455	regulation of secondary metabolic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rapgef2/Atp7a/Appl1	3	Rapgef2/Atp7a/Appl1
Ko_Oe_Beta2	BP	GO:0043584	nose development	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Ski/Chd7/Smchd1	3	Ski/Chd7/Smchd1
Ko_Oe_Beta2	BP	GO:0044320	cellular response to leptin stimulus	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Stat3/Pten/Adipor1	3	Stat3/Pten/Adipor1
Ko_Oe_Beta2	BP	GO:0045346	regulation of MHC class II biosynthetic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Jak2/Nfx1/Xbp1	3	Jak2/Nfx1/Xbp1
Ko_Oe_Beta2	BP	GO:0046007	negative regulation of activated T cell proliferation	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Prkar1a/Prnp/Rc3h1	3	Prkar1a/Prnp/Rc3h1
Ko_Oe_Beta2	BP	GO:0046085	adenosine metabolic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Nt5c3/Nt5c2/Adk	3	Nt5c3/Nt5c2/Adk
Ko_Oe_Beta2	BP	GO:0046185	aldehyde catabolic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Esd/Park7/Akr1a1	3	Esd/Park7/Akr1a1
Ko_Oe_Beta2	BP	GO:0048021	regulation of melanin biosynthetic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rapgef2/Atp7a/Appl1	3	Rapgef2/Atp7a/Appl1
Ko_Oe_Beta2	BP	GO:0051014	actin filament severing	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Myh9/Dstn/Cfl1	3	Myh9/Dstn/Cfl1
Ko_Oe_Beta2	BP	GO:0060700	regulation of ribonuclease activity	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Tmbim6/Abce1/Npm1	3	Tmbim6/Abce1/Npm1
Ko_Oe_Beta2	BP	GO:0061029	eyelid development in camera-type eye	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Jun/Kmt2c/Prickle1	3	Jun/Kmt2c/Prickle1
Ko_Oe_Beta2	BP	GO:0061101	neuroendocrine cell differentiation	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Nkx2-2/Insm1/Wnt4	3	Nkx2-2/Insm1/Wnt4
Ko_Oe_Beta2	BP	GO:0061548	ganglion development	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Insm1/Ctnnb1/Dicer1	3	Insm1/Ctnnb1/Dicer1
Ko_Oe_Beta2	BP	GO:0070341	fat cell proliferation	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Fto/Per2/Sqstm1	3	Fto/Per2/Sqstm1
Ko_Oe_Beta2	BP	GO:0070885	negative regulation of calcineurin-NFAT signaling cascade	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Prnp/Gsk3b/Mtor	3	Prnp/Gsk3b/Mtor
Ko_Oe_Beta2	BP	GO:0071801	regulation of podosome assembly	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Arhgef2/Arpc2/Rhoa	3	Arhgef2/Arpc2/Rhoa
Ko_Oe_Beta2	BP	GO:0072498	embryonic skeletal joint development	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Ext1/Axin1/Ctnnb1	3	Ext1/Axin1/Ctnnb1
Ko_Oe_Beta2	BP	GO:0090051	negative regulation of cell migration involved in sprouting angiogenesis	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Stard13/Map2k5/Rhoa	3	Stard13/Map2k5/Rhoa
Ko_Oe_Beta2	MF	GO:0097027	ubiquitin-protein transferase activator activity	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Ube2l3/Fbxw7/Btrc	3	Ube2l3/Fbxw7/Btrc
Ko_Oe_Beta2	CC	GO:0098533	ATPase dependent transmembrane transport complex	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Atp1a1/Atp2a2/Atp1b1	3	Atp1a1/Atp2a2/Atp1b1
Ko_Oe_Beta2	BP	GO:0106057	negative regulation of calcineurin-mediated signaling	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Prnp/Gsk3b/Mtor	3	Prnp/Gsk3b/Mtor
Ko_Oe_Beta2	MF	GO:0106310	protein serine kinase activity	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Gsk3b/Srpk1/Dyrk1a	3	Gsk3b/Srpk1/Dyrk1a
Ko_Oe_Beta2	BP	GO:1900376	regulation of secondary metabolite biosynthetic process	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rapgef2/Atp7a/Appl1	3	Rapgef2/Atp7a/Appl1
Ko_Oe_Beta2	BP	GO:1901722	regulation of cell proliferation involved in kidney development	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Cflar/Egr1/Flcn	3	Cflar/Egr1/Flcn
Ko_Oe_Beta2	BP	GO:1905664	regulation of calcium ion import across plasma membrane	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Ppp3ca/Prnp/Ppp3cb	3	Ppp3ca/Prnp/Ppp3cb
Ko_Oe_Beta2	BP	GO:2001212	regulation of vasculogenesis	3/2899	16/29872	0.1875	1.93204553294239	1.22254730334046	0.198210635106112	0.312288027952743	0.167746774379437	Rapgef2/Rtn4/Rap1a	3	Rapgef2/Rtn4/Rap1a
Ko_Oe_Beta2	BP	GO:0050871	positive regulation of B cell activation	12/2899	94/29872	0.127659574468085	1.31543525647142	1.00417813220625	0.198901623301213	0.312288027952743	0.167746774379437	Mif/Cd81/Irs2/Prlr/Tfrc/Cdkn1a/Rif1/Trp53bp1/Nsd2/Xbp1/Kmt5b/Hmces	12	Mif/Cd81/Irs2/Prlr/Tfrc/Cdkn1a/Rif1/Trp53bp1/Nsd2/Xbp1/Kmt5b/Hmces
Ko_Oe_Beta2	BP	GO:0045071	negative regulation of viral genome replication	9/2899	67/29872	0.134328358208955	1.38415202360052	1.03200149384639	0.199083779892898	0.312288027952743	0.167746774379437	Ilf3/Zc3hav1/Resf1/Srpk1/Tasor/Morc2a/Srpk2/Mphosph8/N4bp1	9	Ilf3/Zc3hav1/Resf1/Srpk1/Tasor/Morc2a/Srpk2/Mphosph8/N4bp1
Ko_Oe_Beta2	BP	GO:0060119	inner ear receptor cell development	9/2899	67/29872	0.134328358208955	1.38415202360052	1.03200149384639	0.199083779892898	0.312288027952743	0.167746774379437	Slc4a7/Ift20/Sec24b/Atp8b1/Pafah1b1/Sod1/Trip11/Rac1/Dicer1	9	Slc4a7/Ift20/Sec24b/Atp8b1/Pafah1b1/Sod1/Trip11/Rac1/Dicer1
Ko_Oe_Beta2	BP	GO:1905517	macrophage migration	9/2899	67/29872	0.134328358208955	1.38415202360052	1.03200149384639	0.199083779892898	0.312288027952743	0.167746774379437	Mif/Cd81/P2rx4/Mapk1/Ptprj/Bcr/Abr/Rtn4/Rpl13a	9	Mif/Cd81/P2rx4/Mapk1/Ptprj/Bcr/Abr/Rtn4/Rpl13a
Ko_Oe_Beta2	BP	GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Exosc10/Rps21/Eri3/Npm1	4	Exosc10/Rps21/Eri3/Npm1
Ko_Oe_Beta2	BP	GO:0001956	positive regulation of neurotransmitter secretion	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Gpr158/Stxbp1/Dnm1l/Rab3gap1	4	Gpr158/Stxbp1/Dnm1l/Rab3gap1
Ko_Oe_Beta2	MF	GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Pde4d/Pde10a/Pde1c/Pde3b	4	Pde4d/Pde10a/Pde1c/Pde3b
Ko_Oe_Beta2	MF	GO:0004683	calmodulin-dependent protein kinase activity	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Camk2d/Camkk2/Camk2b/Camk1d	4	Camk2d/Camkk2/Camk2b/Camk1d
Ko_Oe_Beta2	BP	GO:0021889	olfactory bulb interneuron differentiation	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Robo2/Atf5/Rac1/Dicer1	4	Robo2/Atf5/Rac1/Dicer1
Ko_Oe_Beta2	BP	GO:0034383	low-density lipoprotein particle clearance	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Abcc8/Cnpy2/Khsrp/Hnrnpk	4	Abcc8/Cnpy2/Khsrp/Hnrnpk
Ko_Oe_Beta2	BP	GO:0036303	lymph vessel morphogenesis	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Vegfa/Ppp3cb/Pkd1/Lgals8	4	Vegfa/Ppp3cb/Pkd1/Lgals8
Ko_Oe_Beta2	BP	GO:0042069	regulation of catecholamine metabolic process	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Vps35/Atp7a/Park7/Prkn	4	Vps35/Atp7a/Park7/Prkn
Ko_Oe_Beta2	BP	GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Cdkn1a/Apc/Pten/Lats1	4	Cdkn1a/Apc/Pten/Lats1
Ko_Oe_Beta2	BP	GO:0046037	GMP metabolic process	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Guk1/Nt5c2/Adk/Gmps	4	Guk1/Nt5c2/Adk/Gmps
Ko_Oe_Beta2	MF	GO:0047555	3',5'-cyclic-GMP phosphodiesterase activity	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Pde4d/Pde10a/Pde1c/Pde3b	4	Pde4d/Pde10a/Pde1c/Pde3b
Ko_Oe_Beta2	BP	GO:0048333	mesodermal cell differentiation	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Kdm6b/Kdm6a/Taf10/Bmpr1a	4	Kdm6b/Kdm6a/Taf10/Bmpr1a
Ko_Oe_Beta2	MF	GO:0051139	metal cation:proton antiporter activity	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Slc30a8/Slc9a7/Slc30a5/Ghitm	4	Slc30a8/Slc9a7/Slc30a5/Ghitm
Ko_Oe_Beta2	BP	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Kat5/Mapre1/Hnrnpu/Cenpc1	4	Kat5/Mapre1/Hnrnpu/Cenpc1
Ko_Oe_Beta2	BP	GO:0051481	negative regulation of cytosolic calcium ion concentration	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Slc8a1/Gtf2i/Tmbim6/Atp2b1	4	Slc8a1/Gtf2i/Tmbim6/Atp2b1
Ko_Oe_Beta2	MF	GO:0070300	phosphatidic acid binding	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Rapgef2/Rapgef6/Deptor/Opa1	4	Rapgef2/Rapgef6/Deptor/Opa1
Ko_Oe_Beta2	BP	GO:0090042	tubulin deacetylation	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Ep300/Zzz3/Bex4/Fry	4	Ep300/Zzz3/Bex4/Fry
Ko_Oe_Beta2	BP	GO:0141087	positive regulation of inflammasome-mediated signaling pathway	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Ppp2ca/Nek7/Atat1/Ddx3x	4	Ppp2ca/Nek7/Atat1/Ddx3x
Ko_Oe_Beta2	BP	GO:1900746	regulation of vascular endothelial growth factor signaling pathway	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Tcf4/Vegfa/Cd63/Itgb1	4	Tcf4/Vegfa/Cd63/Itgb1
Ko_Oe_Beta2	BP	GO:1901380	negative regulation of potassium ion transmembrane transport	4/2899	24/29872	0.166666666666667	1.71737380705991	1.15259805082429	0.199120869656458	0.312288027952743	0.167746774379437	Rgs4/Ank3/Nedd4l/Sumo1	4	Rgs4/Ank3/Nedd4l/Sumo1
Ko_Oe_Beta2	BP	GO:0048645	animal organ formation	10/2899	76/29872	0.131578947368421	1.35582142662624	1.01822621093567	0.199758235249572	0.313225947140696	0.168250581455998	Robo2/Ext1/Gng5/Mapk1/Fgfr2/Map2k2/Ctnnb1/Isl1/Frs2/Bmpr1a	10	Robo2/Ext1/Gng5/Mapk1/Fgfr2/Map2k2/Ctnnb1/Isl1/Frs2/Bmpr1a
Ko_Oe_Beta2	BP	GO:0001709	cell fate determination	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Nkx2-2/Pax6/Cdc42/Ctnnb1/Smarca4/Isl1	6	Nkx2-2/Pax6/Cdc42/Ctnnb1/Smarca4/Isl1
Ko_Oe_Beta2	MF	GO:0008138	protein tyrosine/serine/threonine phosphatase activity	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Dusp11/Eya3/Dusp3/Ssh2/Mtmr3/Ptp4a2	6	Dusp11/Eya3/Dusp3/Ssh2/Mtmr3/Ptp4a2
Ko_Oe_Beta2	BP	GO:0010092	specification of animal organ identity	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Robo2/Ext1/Fgfr2/Ctnnb1/Isl1/Frs2	6	Robo2/Ext1/Fgfr2/Ctnnb1/Isl1/Frs2
Ko_Oe_Beta2	BP	GO:0031128	developmental induction	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Robo2/Hipk1/Hipk2/Ctnnb1/Wnt4/Frs2	6	Robo2/Hipk1/Hipk2/Ctnnb1/Wnt4/Frs2
Ko_Oe_Beta2	BP	GO:0032094	response to food	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Pyy/Gcg/Scnn1b/Nucb2/Nenf/Mtor	6	Pyy/Gcg/Scnn1b/Nucb2/Nenf/Mtor
Ko_Oe_Beta2	BP	GO:0048665	neuron fate specification	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Nkx2-2/Myt1l/Smad4/Isl1/Fkbp8/Esrp1	6	Nkx2-2/Myt1l/Smad4/Isl1/Fkbp8/Esrp1
Ko_Oe_Beta2	CC	GO:1905348	endonuclease complex	6/2899	41/29872	0.146341463414634	1.50793797693065	1.06697211544874	0.203021385760583	0.317904505740716	0.170763688087217	Drosha/Ago2/Ago3/Dhx9/Pop5/Dicer1	6	Drosha/Ago2/Ago3/Dhx9/Pop5/Dicer1
Ko_Oe_Beta2	BP	GO:0001776	leukocyte homeostasis	17/2899	141/29872	0.120567375886525	1.24235552000078	0.945675365874807	0.20687968182486	0.323882403391623	0.173974739932797	Mif/Skil/Adam17/Nf1/Ppp3cb/Rc3h1/Pacs1/Ppp2ca/Hmgb1/Prdx2/Hif1a/Ppp2r1a/Wdr37/Bax/Rc3h2/Sos2/Rps6	17	Mif/Skil/Adam17/Nf1/Ppp3cb/Rc3h1/Pacs1/Ppp2ca/Hmgb1/Prdx2/Hif1a/Ppp2r1a/Wdr37/Bax/Rc3h2/Sos2/Rps6
Ko_Oe_Beta2	BP	GO:0010837	regulation of keratinocyte proliferation	7/2899	50/29872	0.14	1.44259399793032	1.02684880434207	0.207794627646447	0.325059205377393	0.17460686386816	Zeb1/Ctsl/Fgfr2/Srsf6/Med1/Cask/Klf9	7	Zeb1/Ctsl/Fgfr2/Srsf6/Med1/Cask/Klf9
Ko_Oe_Beta2	MF	GO:0015485	cholesterol binding	7/2899	50/29872	0.14	1.44259399793032	1.02684880434207	0.207794627646447	0.325059205377393	0.17460686386816	Cd81/Scarb2/Vdac1/Vdac2/Npc2/Nfe2l1/Prom1	7	Cd81/Scarb2/Vdac1/Vdac2/Npc2/Nfe2l1/Prom1
Ko_Oe_Beta2	BP	GO:0045910	negative regulation of DNA recombination	7/2899	50/29872	0.14	1.44259399793032	1.02684880434207	0.207794627646447	0.325059205377393	0.17460686386816	Kat5/Smchd1/Ndfip1/Rif1/Recql5/H1f0/Trp53bp1	7	Kat5/Smchd1/Ndfip1/Rif1/Recql5/H1f0/Trp53bp1
Ko_Oe_Beta2	BP	GO:0170038	proteinogenic amino acid biosynthetic process	7/2899	50/29872	0.14	1.44259399793032	1.02684880434207	0.207794627646447	0.325059205377393	0.17460686386816	Glul/Asns/Gls/Pycr2/Aldh18a1/Phgdh/Adi1	7	Glul/Asns/Gls/Pycr2/Aldh18a1/Phgdh/Adi1
Ko_Oe_Beta2	BP	GO:0042475	odontogenesis of dentin-containing tooth	12/2899	95/29872	0.126315789473684	1.30158856956119	0.965207242490528	0.208979012328022	0.326847771834321	0.175567599557837	Traf6/Fam20a/Atf2/Chuk/Ctnnb1/Ankrd11/Bax/Stim1/Bmpr1a/Lrp6/Itga6/Dicer1	12	Traf6/Fam20a/Atf2/Chuk/Ctnnb1/Ankrd11/Bax/Stim1/Bmpr1a/Lrp6/Itga6/Dicer1
Ko_Oe_Beta2	BP	GO:0002209	behavioral defense response	8/2899	59/29872	0.135593220338983	1.39718547015043	1.0011539862875	0.210227297395069	0.328542032271258	0.176477678388326	Large1/Vdac1/Ep300/Mecp2/Vdac3/Rps6kb1/Eif4g1/Eif4e	8	Large1/Vdac1/Ep300/Mecp2/Vdac3/Rps6kb1/Eif4g1/Eif4e
Ko_Oe_Beta2	BP	GO:0030857	negative regulation of epithelial cell differentiation	8/2899	59/29872	0.135593220338983	1.39718547015043	1.0011539862875	0.210227297395069	0.328542032271258	0.176477678388326	Vegfa/Tgfbr1/Zeb1/Foxp1/Ctnnb1/Ccnd1/Srsf6/Kras	8	Vegfa/Tgfbr1/Zeb1/Foxp1/Ctnnb1/Ccnd1/Srsf6/Kras
Ko_Oe_Beta2	BP	GO:0048713	regulation of oligodendrocyte differentiation	8/2899	59/29872	0.135593220338983	1.39718547015043	1.0011539862875	0.210227297395069	0.328542032271258	0.176477678388326	Nkx2-2/Nf1/Nkx6-1/Mtor/Ctnnb1/Rheb/Dicer1/Id2	8	Nkx2-2/Nf1/Nkx6-1/Mtor/Ctnnb1/Rheb/Dicer1/Id2
Ko_Oe_Beta2	MF	GO:0070888	E-box binding	8/2899	59/29872	0.135593220338983	1.39718547015043	1.0011539862875	0.210227297395069	0.328542032271258	0.176477678388326	Tcf4/Per1/Tcf12/Neurod1/Bhlhe41/Zeb1/Clock/Hif1a	8	Tcf4/Per1/Tcf12/Neurod1/Bhlhe41/Zeb1/Clock/Hif1a
Ko_Oe_Beta2	BP	GO:2000117	negative regulation of cysteine-type endopeptidase activity	11/2899	86/29872	0.127906976744186	1.31798454960411	0.968129634758933	0.210271451809012	0.328546565078864	0.176480113204222	Vegfa/Cflar/Rps6ka3/Pak2/Park7/Fnip1/Caap1/Cst3/Ddx3x/Dnajb6/Usp47	11	Vegfa/Cflar/Rps6ka3/Pak2/Park7/Fnip1/Caap1/Cst3/Ddx3x/Dnajb6/Usp47
Ko_Oe_Beta2	BP	GO:1905515	non-motile cilium assembly	10/2899	77/29872	0.12987012987013	1.33821335615058	0.974201478039299	0.211064072318242	0.329720335806685	0.177110608887146	Map4/Cep350/Mapre1/Dnm2/Dynll1/Dync2h1/Htt/Pcm1/Exoc5/Ahi1	10	Map4/Cep350/Mapre1/Dnm2/Dynll1/Dync2h1/Htt/Pcm1/Exoc5/Ahi1
Ko_Oe_Beta2	BP	GO:0008045	motor neuron axon guidance	5/2899	33/29872	0.151515151515152	1.56124891550901	1.05755926650509	0.212140427403592	0.330947377833929	0.177769719463519	Foxp1/Alcam/Rac1/Mycbp2/Kif5c	5	Foxp1/Alcam/Rac1/Mycbp2/Kif5c
Ko_Oe_Beta2	BP	GO:0018345	protein palmitoylation	5/2899	33/29872	0.151515151515152	1.56124891550901	1.05755926650509	0.212140427403592	0.330947377833929	0.177769719463519	Glul/Zdhhc20/Zdhhc1/Zdhhc2/Selenok	5	Glul/Zdhhc20/Zdhhc1/Zdhhc2/Selenok
Ko_Oe_Beta2	BP	GO:0023058	adaptation of signaling pathway	5/2899	33/29872	0.151515151515152	1.56124891550901	1.05755926650509	0.212140427403592	0.330947377833929	0.177769719463519	Grk3/App/Camk2b/Dnm2/Ubqln2	5	Grk3/App/Camk2b/Dnm2/Ubqln2
